Video views,Likes,Category,published
0.4243911961667203,0.02321173458562598,0.38461538461538464,2012
0.04623174904681668,0.017473268912509617,0.46153846153846156,2022
0.01055763931548312,0.0354318157336673,0.46153846153846156,2023
0.23170967784768678,0.032521236348838654,0.46153846153846156,2024
0.08875559348021916,0.03207077658610255,0.46153846153846156,2022
0.8712623065882921,0.12898273346382882,0.46153846153846156,2024
0.11052244019585711,0.009416132335068075,0.46153846153846156,2022
0.5845336792211746,0.09878669642167386,0.46153846153846156,2023
0.6007548592140043,0.35618963267944126,0.46153846153846156,2023
0.08028450952204905,0.005222721886795326,0.3076923076923077,2017
0.6483980673330505,0.024662127976271434,0.23076923076923078,2012
0.3713085476554381,0.01206992789379595,0.07692307692307693,2017
0.24560669095429213,0.014890197712665428,0.07692307692307693,2017
0.1290426282071441,0.01423953361093551,0.46153846153846156,2024
0.01903571184803296,0.00853915028491036,0.23076923076923078,2017
0.25476079158184284,0.007940713402048395,0.23076923076923078,2006
0.7711812624207349,0.11430144462663522,0.46153846153846156,2023
0.18575025024920092,0.002912755518948144,0.9230769230769231,2010
0.009800776710156556,0.010296378586405038,0.46153846153846156,2024
0.14287185214226591,0.010424770499455423,0.6923076923076923,2017
0.2525500725530496,0.006878759951733345,0.07692307692307693,2016
0.1973713176328021,0.005511059657628818,0.6923076923076923,2010
0.04314885593543116,0.009249658074926474,0.6923076923076923,2016
0.1181206512139969,0.06900086066104426,0.46153846153846156,2020
0.12608459762467675,0.0875534920968249,0.46153846153846156,2023
0.07646688429087284,0.009185462118401282,0.46153846153846156,2024
0.7317400781462386,0.05707782182031443,0.6923076923076923,2017
0.14652757540031133,0.08675485087496912,0.46153846153846156,2020
0.03983603872695196,0.008093042790413259,0.46153846153846156,2024
0.23228250799434672,0.061412680986354544,0.6923076923076923,2020
0.07243727230351096,0.15452401962437748,0.46153846153846156,2021
0.3141373501795248,0.013388665170211771,0.46153846153846156,2024
0.1564583395939312,0.007972267346781118,0.46153846153846156,2023
0.11269961406762749,0.005091065772565694,0.46153846153846156,2024
0.7540508689011002,0.0013764048305825185,0.9230769230769231,2007
0.25121176055932815,0.06033005426190427,0.46153846153846156,2023
0.5175607732251875,0.05495500298674408,0.46153846153846156,2024
0.002887213028752611,0.01460947641125018,0.46153846153846156,2024
0.2203313469475421,0.021230364469823005,0.6923076923076923,2018
0.22364299939362467,0.043545531798215784,0.46153846153846156,2024
0.05642015868256986,0.018101083605984804,0.46153846153846156,2024
0.09568942402732439,0.0068678792811358545,0.6923076923076923,2014
0.22031643798886533,0.00410201281525383,0.6923076923076923,2016
0.08278012943305654,0.006555604034987884,0.5384615384615385,2008
0.03687567861969132,0.1760187843897195,0.46153846153846156,2019
0.05820480762667779,0.033900905380600414,0.46153846153846156,2022
0.13965547726022723,0.024144208055830896,0.46153846153846156,2023
0.4287115328482797,0.04410697440104629,0.46153846153846156,2024
0.022389761645352668,0.018747395439475727,0.46153846153846156,2024
0.11894879727799684,0.01911189790449165,0.46153846153846156,2024
0.7643154539975926,0.040702412571091584,0.46153846153846156,2024
0.34643388191312685,0.010638031643166231,0.46153846153846156,2024
0.37159205082277647,0.0025504291880517178,0.9230769230769231,2007
0.20814816523132992,0.026602151543803947,0.6923076923076923,2017
0.3472196306258897,0.1396664639235045,0.46153846153846156,2020
0.6870889116716413,0.06395549370498801,0.6923076923076923,2018
0.14050389018992845,0.005825511037896287,0.6923076923076923,2017
0.6619284132371984,0.12321706611421875,0.46153846153846156,2024
0.4061456591285574,0.09352589218778731,0.46153846153846156,2020
0.3533924054230405,0.006963629182393769,0.6923076923076923,2014
0.04507420817705132,0.006701405020994254,0.23076923076923078,2011
0.21202589220217197,0.016525562503468212,0.23076923076923078,2017
0.6650294766419713,0.2794482629553425,0.46153846153846156,2024
0.8736596205530245,0.09316138972277138,0.23076923076923078,2016
0.1297400879302428,0.007056114882472436,0.6923076923076923,2017
0.305472915663515,0.04467059313799628,0.46153846153846156,2024
0.3998380048458774,0.0030085054202060577,0.46153846153846156,2006
0.10611497928703029,0.18503668418091943,0.46153846153846156,2021
0.6838478438267942,0.005382667744578434,0.3076923076923077,2007
0.6008641139268077,0.02194740066219761,0.6923076923076923,2016
0.46567480160019714,0.002689701771699593,0.9230769230769231,2011
0.4565840640470228,0.038997411488464855,0.8461538461538463,2016
0.7133489458084976,0.0788826856976849,0.46153846153846156,2022
0.3829603647663101,0.05093024293273243,0.46153846153846156,2024
0.17554786346468823,0.07696877573958637,0.46153846153846156,2024
0.47833623475646325,0.023401058254022312,0.46153846153846156,2024
0.13007810197774325,0.007822114092535751,0.46153846153846156,2024
0.24906952955945658,0.008968936773511226,0.38461538461538464,2012
0.3003095239592789,0.0073281316474096934,0.46153846153846156,2024
0.3247266710321961,0.020625399184602544,0.9230769230769231,2017
0.07714943505529476,0.018635324532321577,0.46153846153846156,2023
0.3517463632041309,0.01918044612925584,0.6923076923076923,2017
0.006169746414919575,0.022616561903943264,0.46153846153846156,2022
0.16838783606015859,0.01968313311085989,0.46153846153846156,2023
0.06769575753933227,0.008258428983495112,0.6923076923076923,2017
0.6834446030850828,0.016621312404726127,0.46153846153846156,2010
0.24451670630353098,0.013481150870290438,0.46153846153846156,2024
0.02893758993421655,0.016814988341361456,0.46153846153846156,2024
0.5822253531035443,0.008596817839077057,0.46153846153846156,2016
0.2269723562281359,0.024035401349855993,0.9230769230769231,2017
0.7880374708722043,0.006254209459437403,0.6923076923076923,2016
0.07782476429285759,0.011883868426578867,0.46153846153846156,2023
0.3119128869544515,0.010462852846546638,0.07692307692307693,2011
0.8188263341596157,0.1531682880679302,0.46153846153846156,2024
0.514989909663358,0.004750500782864249,0.07692307692307693,2016
0.799737043241338,0.07234775493683226,0.07692307692307693,2010
0.12353376797606924,0.010284409848747797,0.6923076923076923,2018
0.7103142738603323,0.0019596087746079965,0.46153846153846156,2007
0.0522642864514139,0.003836524452675067,0.46153846153846156,2024
0.12348065481078316,0.020214109836017412,0.6923076923076923,2016
0.18661869709212406,0.007955946340884881,0.23076923076923078,2017
0.15983079263711755,0.004730915575788766,0.5384615384615385,2017
0.9282848803823961,0.007634966558258918,0.6923076923076923,2016
0.18908822632544717,0.019863752242778226,0.7692307692307693,2017
0.25008124217716454,0.1157833919620134,0.46153846153846156,2020
0.05759936413291242,0.0009400899396231586,0.3076923076923077,2016
0.36943071771960023,0.0010325756397018262,0.07692307692307693,2014
0.2458533876298972,0.005403341018713665,0.6923076923076923,2017
0.14014700699160274,0.0035579792853793163,0.46153846153846156,2008
0.13847766952476062,0.0064827035419846996,0.6923076923076923,2014
0.5165833046219402,0.04408086079161231,0.0,2017
0.08562378034817542,0.0033479823428477543,0.23076923076923078,2017
0.6027179497572751,0.004013879383414158,0.23076923076923078,2008
0.0177721776001748,0.026212623536413796,0.6923076923076923,2022
0.37987071603302425,0.04945047173147375,0.23076923076923078,2013
0.09975118345683306,0.003952947628068212,0.6923076923076923,2017
0.0981591862131268,0.0013546434893875379,0.6923076923076923,2017
0.013827360315287196,0.027138568604260217,0.46153846153846156,2022
0.19431218567430772,0.026083143556303662,0.46153846153846156,2023
0.16510134248184308,0.010099438448590464,0.38461538461538464,2016
0.024554356083239498,0.07847683668439852,0.46153846153846156,2020
0.03659357316722889,0.010302906988763532,0.6923076923076923,2017
0.12169181272204738,0.006316229281843099,0.5384615384615385,2009
0.06369270213461345,0.006048564785144837,0.46153846153846156,2023
0.026100927593477402,0.10659575370949262,0.46153846153846156,2021
0.09533347263891595,0.025454240795768725,0.38461538461538464,2015
0.24130964952066533,0.0037679762279108782,0.07692307692307693,2009
0.36921640143862133,0.002188102857155292,0.23076923076923078,2006
0.18722460649084807,0.007946153737347141,0.0,2016
0.05475920750498342,0.025878586949070845,0.46153846153846156,2023
0.6966206282681776,0.05566659884381994,0.38461538461538464,2018
0.0937209755770291,0.007648023362975907,0.6923076923076923,2016
0.06869302710332209,0.007028913205978711,0.3076923076923077,2017
0.14808462977211886,0.016893329169663386,0.6923076923076923,2018
0.14863020447869776,0.010297466653464786,0.6923076923076923,2016
0.15491642713327977,0.011760916848827227,0.9230769230769231,2018
0.36418416198024517,0.008602258174375804,0.7692307692307693,2017
0.8630167206301085,0.014895638047964174,0.23076923076923078,2007
0.8431903680672468,0.030238471657485194,0.46153846153846156,2006
0.03022139104777599,0.004725475240490022,0.6923076923076923,2016
0.10558477944408684,0.01551474820496137,0.46153846153846156,2024
0.09357025532290589,0.01487496477382894,0.6923076923076923,2017
0.7745462609845829,0.023062669398440365,0.07692307692307693,2011
0.21683053708824776,0.06880827279146867,0.46153846153846156,2021
0.19845314894678687,0.013002401364000866,0.6923076923076923,2017
0.129808343006685,0.015203561025873148,0.6153846153846154,2012
0.1874200536210017,0.013430011718482234,0.46153846153846156,2023
0.14270645588194528,0.023576237050641904,0.6923076923076923,2016
0.16692303087016366,0.005525204529405556,0.6153846153846154,2016
0.025918059897207385,0.01779424869513558,0.46153846153846156,2023
0.001095575510264929,0.005668829381292428,0.46153846153846156,2024
0.11422265737745357,0.01294255767571467,0.46153846153846156,2017
0.456082983263995,0.2277944554278769,0.46153846153846156,2020
0.3907789488298913,0.010700051465571927,0.6923076923076923,2016
0.17989149539418006,0.008531533815492116,0.6923076923076923,2016
0.8603244888265508,0.1024143119988771,0.46153846153846156,2023
0.07879501136924574,0.025891643753787833,0.46153846153846156,2023
0.014702795732590118,0.014830354024379232,0.9230769230769231,2017
0.38025508762391025,0.0013056804716988315,0.6923076923076923,2017
0.04379529906555771,0.002879025440095924,0.46153846153846156,2022
0.5161201950930423,0.012946909943953666,0.3076923076923077,2011
0.06386112677716532,0.004547032242691181,0.6923076923076923,2017
0.14961605937120068,0.03014489789034678,0.46153846153846156,2024
0.1672507950085738,0.06273359439688986,0.38461538461538464,2018
0.09633959439712014,0.2929783768433216,0.46153846153846156,2019
0.3146356355328007,0.002561309858649208,0.0,2012
0.6828727047483402,0.02687960864403995,0.6923076923076923,2017
0.11489425937534722,0.004877804628854886,0.46153846153846156,2017
0.04873645410451785,0.011039528388213623,0.7692307692307693,2013
0.45234828911545844,0.01898677019262051,0.23076923076923078,2008
0.33770328889298884,0.02365784208012308,0.6923076923076923,2016
0.03533958997102302,0.004492628889703729,0.46153846153846156,2022
0.018410933298483645,0.005668829381292428,0.46153846153846156,2024
0.4799578169650438,0.0026461790893096324,0.23076923076923078,2011
0.20489731338235115,0.021319585968722424,0.6923076923076923,2016
0.5238034337661357,0.012857688445054246,0.6923076923076923,2013
0.10073820311173262,0.009726231447096547,0.6923076923076923,2016
0.26863334467811906,0.006200894173509702,0.6923076923076923,2015
0.15358976276352457,0.0038223795808983298,0.6923076923076923,2016
0.1334980773267119,0.024384670876035432,0.46153846153846156,2024
0.6739548179348249,0.08337640265444839,0.46153846153846156,2024
0.5725030813789203,0.028786990199779993,0.0,2016
0.6329351476604232,0.03948486553123242,0.6923076923076923,2016
0.08192845516864478,0.01364544899631254,0.46153846153846156,2024
0.41094145182041875,0.013585605308026345,0.23076923076923078,2009
0.13741866755374968,0.04782381147714896,0.46153846153846156,2021
0.7999518254272755,0.025857913674935614,0.7692307692307693,2017
0.17296325570657864,0.0010129904326263437,0.6923076923076923,2017
0.13999535492756224,0.007056114882472436,0.07692307692307693,2011
0.039274157346820326,0.09385231230571202,0.46153846153846156,2020
0.0039886123510006755,0.0055273806635250545,0.6923076923076923,2017
0.5408408792465198,0.05325870644059535,0.46153846153846156,2022
0.7146197015832149,0.11774735300486039,0.46153846153846156,2022
0.39206158518105416,0.043087455566061444,0.6923076923076923,2017
0.20242335805192088,0.05792433799279917,0.46153846153846156,2024
0.02103933612270631,0.007191035197881316,0.07692307692307693,2006
0.045345830767944156,0.006713373758651494,0.23076923076923078,2017
0.017967158825369728,0.009697941703543073,0.5384615384615385,2017
0.12766191886218556,0.003761447825552384,0.46153846153846156,2017
0.48825837970834807,0.0031510422050331807,0.6923076923076923,2017
0.7365093142554571,0.026881784778159445,0.6923076923076923,2017
0.6098290571411465,0.06264981323328919,0.6923076923076923,2018
0.08410656085033244,0.004586202656842146,0.6923076923076923,2017
0.3223745498484527,0.02770762767650896,0.6923076923076923,2016
0.5663512723049087,0.0507430953984556,0.6923076923076923,2017
0.0029817917353585077,0.004125950290568309,0.46153846153846156,2024
0.43893861259560074,0.08010567307284282,0.46153846153846156,2024
0.1512534823483753,0.001078274456211285,0.9230769230769231,2009
0.20456698676666848,0.05083558109853426,0.6923076923076923,2017
0.3628880143852815,0.009219192197253501,0.6923076923076923,2017
0.19542103947589415,0.004901742104169365,0.6923076923076923,2017
0.3852039300946881,0.0006430476323116745,0.7692307692307693,2007
0.15458470280272116,0.02754006534930761,0.46153846153846156,2024
0.0062794670326815905,0.0093323511714674,0.07692307692307693,2017
0.33692942075667154,0.010734869611483896,0.5384615384615385,2017
0.1687458840208809,0.009702293971782069,0.6923076923076923,2017
0.023963588595671603,0.006793890721072922,0.6923076923076923,2018
0.0008938386631695827,0.006210686777047442,0.46153846153846156,2017
0.37311159984541276,0.002106497827674115,0.46153846153846156,2008
0.18260189749112507,0.025552166831146136,0.6923076923076923,2017
0.4729228850419116,0.020939850564870015,0.07692307692307693,2016
0.22428990842870986,0.01287400945095048,0.46153846153846156,2025
0.6567384649503193,0.0011413823456767288,0.9230769230769231,2008
0.10084955439684992,0.03968615793728599,0.46153846153846156,2023
0.00842798774949502,0.01781601003633056,0.46153846153846156,2023
0.17561984578079962,0.006725342496308732,0.0,2017
0.04099357959671732,0.00868495127091673,0.46153846153846156,2009
0.07900676517295205,0.026001538526822486,0.07692307692307693,2017
0.029803940204825796,0.00694077977413904,0.6923076923076923,2018
0.41600304329118987,0.03436115774687425,0.6923076923076923,2017
0.760141877378008,0.07026954685271161,0.46153846153846156,2022
0.12561473247387842,0.0013078566058183296,0.46153846153846156,2017
0.6147685815127514,0.11523500616389988,0.46153846153846156,2020
0.058890852678289585,0.005351113799845712,0.6923076923076923,2018
0.5352511845051192,0.00719865166729956,0.07692307692307693,2011
0.5967788262968872,0.010815386573905322,0.23076923076923078,2011
0.7479302754593181,0.001608163114309061,0.23076923076923078,2014
0.12255396984802877,0.08990045274470355,0.46153846153846156,2024
0.15034263815421497,0.009461831151577534,0.6923076923076923,2016
0.0036422120142445558,0.08789188095240685,0.46153846153846156,2021
0.2597180203418764,0.009662035490571355,0.07692307692307693,2017
0.16750820749822778,0.002565662126888204,0.6923076923076923,2017
0.525155955861096,0.07135217357716189,0.6923076923076923,2017
0.48921581439837336,0.023529450167072696,1.0,2017
0.4068475449487632,0.029361489607327478,0.6923076923076923,2016
0.0836802578131679,0.0559320872063987,0.46153846153846156,2024
0.46965060156483496,0.07741705936820298,0.46153846153846156,2020
0.06298429364498648,0.008909093085225028,0.23076923076923078,2017
0.04270438260487927,0.006403274646623021,0.6923076923076923,2017
0.321622579245192,0.0020803842182401384,0.6923076923076923,2017
0.15400604884407812,0.06204920021630773,0.46153846153846156,2021
0.3449630199586695,0.08217191241930621,0.46153846153846156,2024
0.27211551833906744,0.010261560440493069,0.46153846153846156,2025
0.40306532849444443,0.011172272569503004,0.6153846153846154,2016
0.668788630800837,0.0040432571940273825,0.6923076923076923,2015
0.5087025222463794,0.03225465991920014,0.6923076923076923,2016
0.05542475273841463,0.004428432933178537,0.46153846153846156,2022
0.10373327313841266,0.007917863993793666,0.6923076923076923,2017
0.01887940073440597,0.0059147325367957075,0.6923076923076923,2015
0.17230353428513054,0.01669530096478906,0.6923076923076923,2017
0.037126568439924235,0.012056871089078961,0.6923076923076923,2017
0.18369630823899338,0.009669651959989598,0.46153846153846156,2006
0.03539316904126774,0.19357474639877004,0.46153846153846156,2019
0.15377892017673636,0.010145137265099923,0.6923076923076923,2017
0.29631881503596436,0.010746838349141134,0.46153846153846156,2022
0.020000135112438006,0.006972333718871761,0.5384615384615385,2017
0.10717631078283446,0.004059578199923617,0.07692307692307693,2009
0.07872861991263816,0.005451215969342622,0.46153846153846156,2024
0.1890038975279316,0.0018682111415890784,0.23076923076923078,2006
0.33441912483946656,0.06545811431450142,0.46153846153846156,2023
0.24473172144194785,0.0049615857924555605,0.15384615384615385,2017
0.763430234576158,0.0014960922071549114,0.6923076923076923,2009
0.135662904717078,0.004416464195521299,0.5384615384615385,2016
0.28835673224511915,0.015066464576344769,0.6923076923076923,2013
0.13864586121483316,0.0018497140015733449,0.6923076923076923,2017
0.40313008928369665,0.0020542706088061617,0.3076923076923077,2011
0.4408975099942437,0.02350551269175822,0.9230769230769231,2011
0.07250832280970507,0.0016571261319977674,0.46153846153846156,2022
0.3735577038433199,0.02205947156935176,0.46153846153846156,2025
0.08269626654049958,0.001728938557941203,0.07692307692307693,2013
0.4065195478578738,0.014392951066360122,0.23076923076923078,2017
0.08378974547845061,0.0036765785948919606,0.6923076923076923,2013
0.09224498866802663,0.004267399008335681,0.6923076923076923,2018
0.20936534193580245,0.0014623621283026914,0.0,2006
0.15583099856710927,0.0049245915124240935,0.46153846153846156,2016
0.2381237914134182,0.03972315221731746,0.46153846153846156,2022
0.02313870386638217,0.024769846615186587,0.46153846153846156,2023
0.014062409366926015,0.0012284277104566508,0.6923076923076923,2017
0.14104597060931748,0.007814497623117507,0.6923076923076923,2018
0.9329311175825309,0.08685277691034653,0.6923076923076923,2016
0.18102643987345088,0.0037048683384454345,0.46153846153846156,2008
0.14500709456775782,0.03535782717360436,0.5384615384615385,2017
0.11170933307801739,9.574990125791423e-05,0.6923076923076923,2017
0.14213455754520268,0.0027908920082562526,0.46153846153846156,2006
0.03915465272492666,0.040970077067789844,0.46153846153846156,2022
0.08530743088125223,0.029889202131305755,0.6923076923076923,2016
0.12445882227146834,0.011195121977757733,0.6923076923076923,2016
0.1622558279468896,0.0009662035490571354,0.6923076923076923,2017
0.36428899059594133,0.01802818311298162,0.3076923076923077,2017
0.5273284706832798,0.01482056142084149,0.7692307692307693,2017
0.4015311034656107,0.0038191153797190827,0.46153846153846156,2012
0.0009264520102750529,0.0007300929970915967,0.6923076923076923,2016
0.90944694518931,0.2180997779255131,0.38461538461538464,2017
0.08350251507144302,0.0014678024636014366,0.9230769230769231,2008
0.03732853823949889,0.0010641295844345477,0.6923076923076923,2016
0.0533791970174628,0.016571261319977673,0.46153846153846156,2022
0.047177303160396394,0.0035677718889170575,0.3076923076923077,2014
0.08041146862328111,0.01322219091007017,0.6923076923076923,2016
0.05553144497394541,0.010127728192143939,0.0,2016
0.04688960684843016,0.00807998598569627,0.46153846153846156,2024
0.13097916216777192,0.0019889865852212203,0.07692307692307693,2017
0.10097371806833008,0.0005407693286952661,0.46153846153846156,2009
0.16286942477743135,0.002353489050237144,0.23076923076923078,2006
0.5529464877871167,0.5603937061848996,0.46153846153846156,2020
0.3745295815870633,0.11057046267875581,0.6923076923076923,2020
0.050561403827549006,0.0020890887547181307,0.46153846153846156,2022
0.04114033965869199,0.018615739325246093,0.46153846153846156,2024
0.12487138111235271,0.004390350586087322,0.15384615384615385,2017
0.37611785159110034,0.05075615220317258,0.46153846153846156,2023
0.2407023424070653,0.18341328812777388,0.46153846153846156,2020
0.3900160294601023,0.029119938720063195,0.6923076923076923,2017
0.01667986342462041,0.008473866261325418,0.23076923076923078,2016
0.2655108496452483,0.12702638889040008,0.6923076923076923,2021
0.06119382088889541,0.03044411633177776,0.46153846153846156,2023
0.049091706635488286,0.002602656406919671,0.23076923076923078,2017
0.04079370636945656,0.0833035021614452,0.46153846153846156,2020
0.5521031998119607,0.007605588747645695,0.23076923076923078,2008
0.0494700214619119,0.028709737438537813,0.46153846153846156,2024
0.0,0.008100659259831501,0.6923076923076923,2018
0.33959602778750353,0.0008138741606922718,0.9230769230769231,2007
0.7572399883430578,0.026426972747184353,0.07692307692307693,2017
0.36994670746130487,0.02029789099961809,0.6923076923076923,2017
0.028134602737983655,0.0006767777111638944,0.6923076923076923,2017
0.05352292869720626,0.003368655616982986,0.6923076923076923,2017
0.2904765998069756,0.015722569013373433,0.46153846153846156,2023
0.018804622988542685,0.005642715771858452,0.0,2017
0.327026144955612,0.0049561454571568145,0.46153846153846156,2008
0.03274310163646785,0.002308878300787434,0.6923076923076923,2013
0.07645081056979941,0.004907182439468109,0.6923076923076923,2017
0.9971106903989334,0.023566444447104165,0.23076923076923078,2007
0.09696856609129734,0.002635298418712142,0.6153846153846154,2016
0.2708258934135249,0.015386356291910982,0.6923076923076923,2016
0.584640138504226,0.003159746741511173,0.07692307692307693,2005
